ID,Area,City,Restaurant,Price,Avg ratings,Total ratings,Food type,Address,Delivery time,price_log
7859,Central Markt Punjabi Bagh,Delhi,Wok In The Clouds,1500.0,4.5,50.0,"North Indian,Chinese,Thai,Continental",Punjabi Bagh,72,7.313220387090301
7898,Golpark,Kolkata,Crossroad Crystal - Golpark,350.0,4.1,50.0,"Indian,Chinese,Bengali",Golpark,71,5.857933154483459
7940,Andheri East,Mumbai,99 East,300.0,,80.0,North Indian  Chinese  Seafood,Andheri East,57,5.703782474656201
8009,Pashan,Pune,Saffron Multicuisine,400.0,4.5,20.0,"Mughlai,North Indian,Chinese,Seafood,Tandoor",Orange County Baner Pashan Link Road,68,5.991464547107982
8040,South Kolkata,Kolkata,Second House,500.0,2.9,80.0,"North Indian,Chinese,Kebabs,Biryani,Mughlai",Southern Avenue,84,6.214608098422191
8046,Gariahat,Kolkata,Santa'S Fantasea,1200.0,4.3,100.0,"Tribal,Seafood,Chinese",Ballygunge Terrace Near Anjali Jewellers Golpark,80,7.090076835776092
8093,Punjagutta,Hyderabad,Akson Restaurant,250.0,4.3,1000.0,"North Indian,Biryani,Kerala",Panjagutta Road,53,5.521460917862246
8139,Kotturpuram,Chennai,Ciclo Cafe,1100.0,4.4,1000.0,"Continental,Italian,Italian-American",Alwarpet,71,7.003065458786462
8175,Paschim Vihar,Delhi,Chawla Kitchen,500.0,3.8,500.0,"Chinese,Mughlai,Indian,Snacks,Popular Brand Store,Fast Food",Punjabi Bagh,48,6.214608098422191
8205,Habsiguda,Hyderabad,Taste Of India,600.0,4.2,20.0,"North Indian,Chinese,Continental",Habsiguda Main Road,67,6.396929655216146
8213,Uppal,Hyderabad,Crunchy'S,150.0,3.8,20.0,"Italian,American",Uppal Ring Road,72,5.0106352940962555
8241,Indiranagar,Bangalore,Paris Panini - French Street Food,450.0,4.4,1000.0,"French,Street Food",Hal 3Rd Stage,57,6.1092475827643655
8272,Alwarpet,Chennai,Ashvita Bistro,500.0,4.1,20.0,"Continental,Asian",Alwarpet,69,6.214608098422191
8275,Alwarpet,Chennai,Gogo Momo,350.0,4.2,50.0,Chinese,Bava Road,65,5.857933154483459
8323,Punjabi Bagh,Delhi,Blue Water Grille,600.0,3.9,100.0,"North Indian,Chinese,Continental,Fast Food",Punjabi Bagh,68,6.396929655216146
8469,Kasba,Kolkata,Sheerazi,350.0,4.3,50.0,"North Indian,Chinese",Kasba,68,5.857933154483459
8501,Alwarpet,Chennai,Dhabba Express,500.0,4.0,100.0,"Punjabi,North Indian,Chinese",Cenotaph Road,62,6.214608098422191
8587,Barabazar Market,Kolkata,Royal Indian Hotel,450.0,4.3,1000.0,"North Indian,Biryani,Mughlai",Rabindra Sarani,36,6.1092475827643655
8687,Manicktala,Kolkata,Urbans Cafe,350.0,4.2,20.0,"Chinese,Mexican,Continental",Near Balika Shiksha Sadan,46,5.857933154483459
8688,Punjagutta,Hyderabad,Friends Shawarma,200.0,4.3,100.0,Lebanese,Road No 3,61,5.298317366548036
8698,Maniktala,Kolkata,New Paul Dhaba,400.0,3.9,1000.0,"North Indian,Chinese",Maniktala,42,5.991464547107982
8708,Esplanade,Kolkata,Lazzat,300.0,4.1,100.0,Chinese,Pearl Road Lower Range Beck Bagan,50,5.703782474656201
8751,Kankurgachi,Kolkata,Caafe 360 Degree- Kakurgachi,500.0,3.9,100.0,"Italian,Chinese",C.I.T. Road,59,6.214608098422191
8766,Ashok Nagar,Bangalore,Beijing Bites,450.0,4.2,500.0,Chinese,Richmond Road,33,6.1092475827643655
8856,Thousand Lights,Chennai,Ox & Tomato,500.0,4.4,50.0,"Italian,Pizzas,Pastas,Desserts,Continental,Salads",Opp To Ather Bike Showroom,55,6.214608098422191
8894,Mylapore,Chennai,Fresh Baked Goodness,250.0,4.7,500.0,Bakery,Mylapore,63,5.521460917862246
8912,Taltala,Kolkata,Subway,350.0,4.3,500.0,Fast Food  Healthy Food  Salads  Snacks  Desserts  Beverages,Park Street,49,5.857933154483459
8952,Alwarpet,Chennai,Absolute Thai,1400.0,4.4,100.0,"Thai,Pan-Asian",Teynampet,71,7.24422751560335
9014,West Marredpally,Hyderabad,Triple A Bakery,100.0,3.9,100.0,Italian  Bakery,West Marredpally Road,70,4.605170185988091
9035,Powaiandheri East,Mumbai,Forks And Spoons (Gourmet Chinese & Thai),200.0,4.1,100.0,"Chinese,Thai,Pan-Asian,Oriental,Beverages,Snacks,Seafood,Mughlai,Tibetan,Combo,European,Turkish,Asian,British,Salads,German",Andheri East,48,5.298317366548036
9052,Santacruz East,Mumbai,Subway,350.0,4.4,500.0,"Fast Food,Salads,Snacks,Desserts,Beverages",Central Plaza Kalina,29,5.857933154483459
9058,Thousand Lights,Chennai,Sandy'S,700.0,4.3,500.0,"Desserts,Continental",Wallace Garden,54,6.551080335043404
9098,Nungambakkam,Chennai,Mexicano Griller,800.0,3.9,20.0,"Mexican,Continental",Nungambakkam,64,6.684611727667927
9104,Vasanth Nagar,Bangalore,Rolls On Wheels,300.0,4.3,100.0,Fast Food,Cunnigham Road,38,5.703782474656201
9113,Thousand Lights,Chennai,Tuscana Pizzeria,1200.0,4.1,50.0,Italian,Nugambakkam,60,7.090076835776092
9121,Thousand Lights,Chennai,Mamagoto,900.0,4.3,100.0,"Chinese,Asian,Pan-Asian,Thai,Oriental",Nugambakkam,55,6.802394763324311
9127,Nungambakkam,Chennai,Eatza Pizza,600.0,4.1,20.0,"Italian,Pizzas",Nugambakkam,58,6.396929655216146
9215,Bidhannagar,Kolkata,Veg Dhaba,100.0,4.0,100.0,"North Indian,Indian,Combo,Chinese,Healthy Food",Salt Lake,58,4.605170185988091
9235,Kasba,Kolkata,Glace Patisserie,250.0,4.4,100.0,"Desserts,Bakery,Salads,Continental,Fast Food,Snacks,Pastas",Near Bondel Road Shitala Mandir,68,5.521460917862246
9250,Gopalapuram,Chennai,Bayleaf Otg (On The Go),250.0,4.4,100.0,"Bengali,North Indian,Biryani,Street Food",Gopalapuram,55,5.521460917862246
9292,Murad Nagar,Hyderabad,Food Zone 2,300.0,4.0,500.0,"Mughlai,Chinese,Tandoor",Guddimmalkapur Road,46,5.703782474656201
9304,Redhills,Hyderabad,Rayalaseema Ruchulu,450.0,4.0,500.0,"South Indian,Biryani,Rayalaseema",Lakdikapul,39,6.1092475827643655
9317,Andheri East,Mumbai,Food Rush,550.0,4.0,500.0,"Mughlai,North Indian,Chinese",Andheri East,52,6.309918278226516
9344,Vadapalani,Chennai,King Sandwich,200.0,4.3,100.0,Fast Food,Kodambakkam,71,5.298317366548036
9368,Alwarpet,Chennai,Sachin Ka Dhabba,500.0,4.1,50.0,"Punjabi,North Indian,Chinese",Cenetoph Road,69,6.214608098422191
9371,Mohammed Wadi,Pune,Big Daddy'S,250.0,4.1,,"Fast Food,American,Italian,Beverages",Nibm Road,70,5.521460917862246
9390,Garfa,Kolkata,Maa Trinayani,200.0,4.2,100.0,"Mughlai,Indian,Chinese,Biryani",Near Lakhan Kuthir,88,5.298317366548036
9415,Ashok Nagar,Bangalore,Smoor,300.0,4.3,100.0,"Desserts,Asian,Beverages,Bakery,Italian,Continental,Pizzas,Italian-American",1Mg Road,49,5.703782474656201
9454,Kothrud,Pune,Cafe Eastwood,700.0,4.4,50.0,"North Indian,Continental",Chintamani Pride Near Citypride,58,6.551080335043404
9476,Kondhwa,Pune,Jazz Pizza,300.0,3.9,20.0,"Italian,Pizzas,Fast Food",Nibm Road,72,5.703782474656201
9502,T. Nagar,Chennai,10 Downing Street,1000.0,4.0,20.0,"Indian,Continental,Tandoor",T- Nagar,77,6.907755278982137
9577,Marol Sakinaka,Mumbai,The Bar Stock Exchange,1300.0,2.9,80.0,"North Indian,Mexican,Continental,Italian",Andheri East,59,7.170119543449628
9739,Pitampura,Delhi,Mikky Peshawari Chicken & Fish (Since 1998),250.0,4.0,100.0,"North Indian,Mughlai,Tandoor,Kebabs,Indian,Beverages,Biryani,Punjabi,Seafood,Afghani,Thalis,Combo,Snacks,Barbecue,Home Food,Lucknowi",Nsp,53,5.521460917862246
9755,Pitam Pura,Delhi,Shake Square,250.0,3.9,50.0,"Ice Cream,Beverages,Fast Food,Italian,Desserts",Jd Block Ashiana Chowk,50,5.521460917862246
9757,Pitam Pura,Delhi,Shut Up & Eat,250.0,4.1,100.0,Indian,Nsp,27,5.521460917862246
9777,Near Rupbani Cinema,Kolkata,Koshe Kosha-Hatibagan,500.0,4.4,100.0,Bengali,Near Rupbani Cinema,43,6.214608098422191
9781,Bhowanipore,Kolkata,Bikers Cafe,1100.0,4.2,100.0,"Italian,Desserts,Continental",Near Forum Mall,65,7.003065458786462
9782,Bidhannagar,Kolkata,Legacy Of China,400.0,4.1,100.0,"North Indian,Chinese,Fast Food",Near Sdf Bus Stop,80,5.991464547107982
9786,East Kolkata Township,Kolkata,Royal Jade,450.0,4.5,500.0,Chinese,Near Siemens,76,6.1092475827643655
9850,Thousand Lights,Chennai,The Marina,1500.0,4.4,100.0,Seafood,Nugambakkam,49,7.313220387090301
9862,Santacruz East,Mumbai,Pizza Hut,300.0,3.8,500.0,"Pizzas,Fast Food",Bkc,33,5.703782474656201
9883,Vadapalani,Chennai,Hotel Pandia'S,400.0,4.2,1000.0,"Chettinad,North Indian,Chinese,South Indian,Biryani",Vadapalani,77,5.991464547107982
9911,Ashok Nagar,Bangalore,Fresh Pressery Cafe,1000.0,4.2,100.0,"Italian,Salads,Healthy Food,French",Cbd,33,6.907755278982137
9923,Thousand Lights,Chennai,Bombay Brasserie,900.0,4.3,100.0,Indian,Nugambakkam,48,6.802394763324311
9932,Mylapore,Chennai,Kaidi Kitchen,900.0,4.5,100.0,"North Indian,Chinese,Mexican,Italian,Thai,Lebanese",Bishop Wallers Avenue,63,6.802394763324311
9979,South Kolkata,Kolkata,Chopstick - Ballygunge,400.0,3.7,100.0,Chinese,South Kolkata,64,5.991464547107982
9984,Lake Town,Kolkata,Chennai Xpress,300.0,4.1,500.0,"South Indian,North Indian,Chinese,Beverages",Near Hdfc Bank,74,5.703782474656201
10062,Somajiguda,Hyderabad,Kritunga Restaurant,500.0,,1000.0,"Biryani,Andhra,Rayalaseema,South Indian,North Indian,Chinese",Somajiguda,52,6.214608098422191
10085,Murad Nagar,Hyderabad,Bakers Street,250.0,4.2,500.0,Bakery  Continental,Gudimalkatur Road,49,5.521460917862246
10094,Pulikeshi Nagar,Bangalore,Delicacy,400.0,4.2,500.0,"Chinese,Thai",Cox Town,56,5.991464547107982
10113,Anna Nagar,Chennai,Coco Jaunt 1728,500.0,4.3,50.0,"Bakery,Cafe",4Th Main Road,68,6.214608098422191
10178,Kilpauk,Chennai,Parfait Cakes N Bakes,300.0,3.5,20.0,"Bakery,Desserts",Manikeshwari Road,49,5.703782474656201
10186,Kilpauk,Chennai,Wangs Kitchen,350.0,4.1,100.0,"Chinese,Fast Food,Asian",Kellys,46,5.857933154483459
10208,Rohini,Delhi,Burger King,350.0,4.3,1000.0,"American,Fast Food",D Mall Twin District Center,35,5.857933154483459
10212,Ashok Nagar,Bangalore,Hotel Tom'S Restaurant,400.0,4.4,100.0,"Mangalorean,Biryani,Seafood,Chinese,North Indian,Desserts,South Indian,Combo",Brigade Road,35,5.991464547107982
10238,Ashok Nagar,Bangalore,Smoke House Deli,800.0,4.5,500.0,"European,Italian,American,Pastas,Salads,Juices,Desserts,Combo",Lavelle Road,39,6.684611727667927
10275,Anna Nagar,Chennai,Kim Ling,800.0,4.4,500.0,Chinese,Teja Tower,64,6.684611727667927
10285,Rohini,Delhi,Bombay Indianese Treat,300.0,2.9,80.0,Chinese,Prashant Vihar,61,5.703782474656201
10298,Sector 7 Rohini,Delhi,Chalte Firte Momos & Special Foods,200.0,3.8,100.0,"Chinese,Fast Food,North Indian",Sector 7,36,5.298317366548036
10312,Sector 8 Rohini,Delhi,Patiala Shahi Chicken Corner,400.0,4.1,100.0,"North Indian,Beverages",Sector 8,36,5.991464547107982
10323,Prashant Vihar Rohini,Delhi,Subway,350.0,4.1,500.0,"Fast Food,Salads,Snacks,Desserts,Beverages",Fun City Mall Prashant Vihar,53,5.857933154483459
10327,Sector 14 Rohini,Delhi,Pooran'S Ambala Wale,250.0,4.0,100.0,"North Indian,Chinese",Sector 14,48,5.521460917862246
10336,Rohini,Delhi,Chit Chat,300.0,4.3,20.0,"North Indian,Chinese",Dda Market Sector 13,50,5.703782474656201
10362,Shyam Bazar,Kolkata,Aminia- Hatibagan,500.0,4.3,1000.0,"Biryani,Mughlai,North Indian,Indian,Kebabs,Tandoor",Near Northland Nursing Home,50,6.214608098422191
10367,Shyam Bazar,Kolkata,Pizza Hut,350.0,4.1,1000.0,Fast Food  Pizzas,Shyambazar (218),49,5.857933154483459
10376,Jodhpur Park,Kolkata,Hanglaatherium,350.0,4.3,500.0,"Biryani,Indian",Near Sanhati Park,84,5.857933154483459
10389,Prashant Vihar Rohini,Delhi,Bombay Bar-Be-Que,400.0,4.2,100.0,Indian,Prashant Vihar,57,5.991464547107982
10475,Kachiguda,Hyderabad,Urban Munchies,150.0,2.9,80.0,"Ice Cream,Desserts",Adikmet Vidyanagar,42,5.0106352940962555
10485,Visharant Wadi,Pune,Rk Pure Veg,300.0,3.8,500.0,"Mughlai,North Indian,Chinese",Tingre Nagar,62,5.703782474656201
10502,Visharant Wadi,Pune,Afc American Fried Chicken,300.0,4.0,100.0,Fast Food,Vishrantwadi Chowk,65,5.703782474656201
10522,Park Street Area,Kolkata,Flurys Park Street,1000.0,4.5,100.0,Continental,Park Street,45,6.907755278982137
10525,Ballygunge,Kolkata,The Wall,1300.0,4.1,100.0,"Chinese,Seafood,Thai,Japanese",Southern Avenue,75,7.170119543449628
10537,Mylapore,Chennai,Grill Box,600.0,4.3,100.0,"Tandoor,North Indian,Chinese,South Indian",Rk Salai,58,6.396929655216146
10549,Bkc,Mumbai,Brijwasi Sweets Original Since 1946,150.0,4.2,100.0,"Street Food,Desserts,Sweets",Bkc,43,5.0106352940962555
10575,Langford Gardens,Bangalore,Pizza Hut,600.0,3.8,100.0,"Pizzas,Fast Food",O'Shngness Road,36,6.396929655216146
10601,Ballygunge,Kolkata,6 Ballygunge Place Ballygunge,1000.0,4.5,100.0,Bengali,Ballygunge,71,6.907755278982137
10730,Banjara Hills,Hyderabad,Radisson Blu Plaza Delivery,1200.0,3.7,20.0,"Chinese,Biryani,North Indian",Road No 6,82,7.090076835776092
10731,Near 7 Point Crossing,Kolkata,Arsalan Park Circus,700.0,4.3,1000.0,Biryani  Mughlai  North Indian  Indian  Kebabs  Tandoor  Awadhi,Near 7 Point Crossing,51,6.551080335043404
10750,Lakdikapul,Hyderabad,Shahji Ka Dhaba,400.0,4.3,100.0,"North Indian,Chinese",Veer Nagar,44,5.991464547107982
10806,Andheri East,Mumbai,Gurukripa,500.0,4.3,100.0,North Indian  Chinese  Seafood,Thunga Village,50,6.214608098422191
10834,T. Nagar,Chennai,Basil With A Twist,1500.0,4.1,50.0,"Continental,European,Salads,Italian",Habibullah Road,63,7.313220387090301
10847,Gultekdi,Pune,Kaveri,500.0,4.2,100.0,"Maharashtrian,Punjabi,Seafood",Market Yard,52,6.214608098422191
10852,Hadapsar,Pune,Indian Tadka - Taste Punjab Da,300.0,3.9,500.0,"North Indian,Indian,Biryani,Chinese,Punjabi",S.No. 181,76,5.703782474656201
10855,Ballygunge,Kolkata,Wise Owl Steak House,1000.0,4.0,50.0,"Continental,European",Purna Das Road Hindustan Park,75,6.907755278982137
10951,Mumbai,Mumbai,Hanuman Restaurant,700.0,4.5,100.0,"Street Food,North Indian,Chinese,South Indian,Fast Food",Near Cinemax,45,6.551080335043404
10972,Andheri East,Mumbai,Cocoon - Dragonfly Hotel,400.0,4.4,20.0,North Indian  Chinese,Chakala,59,5.991464547107982
11043,Alwarpet,Chennai,Truly Scrumptious,350.0,4.5,50.0,"Ice Cream,Desserts,Bakery",Ra Puram,69,5.857933154483459
11051,Kodambakkam,Chennai,Midnight Masala,300.0,3.8,50.0,"North Indian,Chinese,Biryani",Arcot Road,73,5.703782474656201
11092,Banjara Hills,Hyderabad,Karachi Bakery Banjara,200.0,4.1,1000.0,"Bakery,Pizzas,Snacks,Chinese,Italian,American,Sweets,Desserts,Beverages",Road No 1,56,5.298317366548036
11162,Dilsukhnagar,Hyderabad,Desi Pizza,200.0,3.9,20.0,Pizzas,P And T Colony Road,50,5.298317366548036
11188,Bibwewadi,Pune,Khushboo,500.0,4.3,50.0,"North Indian,Chinese,Fast Food",Kondhwa,56,6.214608098422191
11316,Anna Nagar,Chennai,Mainland China,850.0,4.3,500.0,"Chinese,Oriental,Thai,Pan-Asian,Seafood,Asian,Desserts",5Th Avenue,72,6.745236349484362
11322,Kodambakkam,Chennai,Kairali Kerala Mess,200.0,4.1,500.0,Kerala,Voc Main Road,77,5.298317366548036
11510,Khar West,Mumbai,Cairo Grill,400.0,3.8,20.0,Lebanese  Middle Eastern,3Rd Road,52,5.991464547107982
11553,Habsiguda,Hyderabad,Suruchi - The Family Restaurant,500.0,4.2,500.0,"Biryani,North Indian,Chinese",Habsiguda Circle,58,6.214608098422191
11615,Park Street Area,Kolkata,The 6 Russell Street,300.0,3.8,500.0,"Street Food,Chinese",Near Maidan Metro Station,54,5.703782474656201
11723,Gandhi Nagar,Chennai,Swiss Hutte,1200.0,2.9,80.0,"Mediterranean,Seafood,Thai",Greams Road,50,7.090076835776092
11834,Punjabi Bagh,Delhi,Grillz N Gravy,500.0,2.9,80.0,"Chinese,Mughlai,Indian",Club Road,69,6.214608098422191
11858,Ballygunge,Kolkata,The Corner Courtyard,1100.0,3.6,20.0,"Italian,Continental",Sarat Bose Road Near Hazra,73,7.003065458786462
11929,Chembur,Mumbai,Blisss,300.0,4.3,100.0,Desserts  Fast Food  Bakery,Central Avenue Road,43,5.703782474656201
11941,Chembur,Mumbai,The Golden Wok,1200.0,4.2,50.0,"Chinese,Seafood",Sion Trombay Road,48,7.090076835776092
11943,Chembur,Mumbai,Singh Saab,600.0,4.1,1000.0,"North Indian,Chinese,Biryani,Punjabi,Desserts,Pan-Asian,Tandoor,Combo,Beverages,Indian,Grill",Rc Marg,50,6.396929655216146
12020,Sector 11 Rohini,Delhi,U.S. Burger Point,200.0,3.7,50.0,Italian,Near Himalya Public School Sector 7,56,5.298317366548036
12046,Himayatnagar,Hyderabad,Subway,350.0,4.3,500.0,"Fast Food,Salads,Snacks,Desserts,Beverages",Himayath Nagar Road,33,5.857933154483459
12054,Wanowrie,Pune,The Garage Grill,400.0,4.3,100.0,"Mughlai,Street Food",Salunkhe Vihar Road,67,5.991464547107982
12181,Kasba Peth,Pune,Coconut Grove,1000.0,2.9,80.0,"Chettinad,North Indian,Mangalorean,Seafood",Ambedkar Bhavan Station Road,37,6.907755278982137
12401,Ashok Nagar,Bangalore,Portland Steak House,1500.0,4.1,50.0,"American,European",Off Mg Road,45,7.313220387090301
12434,Mumbai,Mumbai,J.J Jalebi,100.0,3.6,500.0,"Desserts,Sweets",Lbs Marg,25,4.605170185988091
12457,Park Street Area,Kolkata,Flavours Of China,1000.0,4.5,100.0,"North Indian,Chinese",Park Street,67,6.907755278982137
12458,Park Street Area,Kolkata,One Step Up,800.0,4.6,100.0,Continental,Park Street,61,6.684611727667927
12468,Mylapore,Chennai,The Brew Room,700.0,4.7,50.0,Continental,Rk Salai,56,6.551080335043404
12614,Royapettah,Chennai,Hotel Millath,350.0,4.4,100.0,"Chinese,South Indian",West Cott Road,43,5.857933154483459
12624,Thousand Lights,Chennai,Amadora Gourmet Ice Creams,300.0,4.7,500.0,"Ice Cream,Desserts",Wallace Garden,36,5.703782474656201
12785,Sector 10 Rohini,Delhi,Pind Balluchi,400.0,3.8,100.0,"Mughlai,North Indian",Metro Walk Mall,40,5.991464547107982
12952,Ballygunge,Kolkata,Zeeshan Park Circus,400.0,4.1,500.0,"Desserts,Mughlai,Indian,Tandoor",Near 7 Point Crossing,63,5.991464547107982
12953,College Square,Kolkata,Food Station College Street,500.0,4.5,50.0,Indian  Chinese  South Indian  Continental,Opp. Medical College Gate No. 1,39,6.214608098422191
13008,Anna Nagar,Chennai,Pantry D'Or,850.0,4.2,100.0,"Italian,Continental",6Th Avenue Main Road,65,6.745236349484362
13079,Shalimar Bagh,Delhi,Chawla'S (Shalimar Bagh),400.0,4.2,50.0,"North Indian,Chinese",Bt Market Opp. Axis Bank,64,5.991464547107982
13103,Sector 10 Rohini,Delhi,Berco'S,600.0,4.1,100.0,"Chinese,Thai,Asian,Beverages,Desserts,Oriental,Seafood,Pan-Asian",Metro Walk Mall,39,6.396929655216146
13179,Kothapet,Hyderabad,Kritunga Restaurant,500.0,4.0,1000.0,"Biryani,Andhra,Rayalaseema,South Indian,North Indian,Chinese",Dilsukhnagar Main Road,49,6.214608098422191
13219,Koramangala,Bangalore,Bistro Oui,800.0,4.2,100.0,Continental,5Th Block,59,6.684611727667927
13320,Nungambakkam,Chennai,Kumarakom,450.0,4.3,500.0,"North Indian,Chinese,Kerala",Parsn Complex,57,6.1092475827643655
13434,Masab Tank,Hyderabad,Cafe 555 & Aqeeq Restaurant,300.0,3.9,5000.0,"Biryani,North Indian,Chinese",Owaisi Pura,46,5.703782474656201
13488,Alwarpet,Chennai,Frootster,150.0,4.1,100.0,"Healthy Food,Fast Food,Beverages",Cp Ramasaway,63,5.0106352940962555
13500,Gopalapuram,Chennai,Mandarin Chinese Restaurant,350.0,4.0,500.0,Chinese,Gopalapuram,55,5.857933154483459
13506,Thousand Lights,Chennai,Rangi'S,500.0,4.3,100.0,Chinese,Nungumbakkam,53,6.214608098422191
13552,Banjara Hills,Hyderabad,Shadab Go,500.0,4.1,1000.0,"North Indian,Biryani,Chinese",Road No 3,68,6.214608098422191
13571,Ballygunge,Kolkata,Haji Saheb Park Circus,800.0,4.2,500.0,"Mughlai,North Indian,Chinese",Near Park Circus 7 Point Crossing,54,6.684611727667927
13578,Bidhannagar,Kolkata,The Sonnet,1200.0,2.9,80.0,"Indian,Chinese,Continental",Near Isl Hospital,67,7.090076835776092
13713,Thousand Lights,Chennai,Little Italy,1200.0,4.3,500.0,"Pizzas,Salads,Combo,Italian,Mexican,Desserts,Beverages",Wallace Garden,48,7.090076835776092
13806,Santacruz East,Mumbai,Mr. Chows,800.0,4.4,100.0,"Chinese,Asian,Thai,Seafood",Bkc,41,6.684611727667927
13940,Himayatnagar,Hyderabad,Eagles Pizza,150.0,3.7,500.0,Pizzas,Himayathnagar Road,32,5.0106352940962555
14002,Jayamahal,Bangalore,Five Star Chicken,300.0,4.3,50.0,Biryani,Jayamahal Extension,46,5.703782474656201
14017,Thousand Lights,Chennai,Haagen Dazs,500.0,4.2,50.0,"Ice Cream,Desserts",Palavakkam,47,6.214608098422191
14107,Alwarpet,Chennai,Cafe De Paris,500.0,2.9,80.0,Continental,Alwarpet,69,6.214608098422191
14108,Alwarpet,Chennai,Sushi In A Box,1500.0,4.4,100.0,Japanese,Alwarpet,64,7.313220387090301
14133,New Alipore,Kolkata,New Punjabi Hotel Ajanta,300.0,4.2,1000.0,"North Indian,Chinese",Opp Ajanta Cinema,86,5.703782474656201
14160,Kondhwa,Pune,Shee Chinese,400.0,4.3,100.0,"Chinese,Asian,Thai",Kubera Park Lullanagar,59,5.991464547107982
14333,Andheri East,Mumbai,Cafe Coffee Day,300.0,3.9,50.0,Beverages  Snacks  Desserts,Gokul Regency,61,5.703782474656201
14725,Chetpet,Chennai,Le Wrap Factorie,200.0,4.4,20.0,"Mexican,Continental",Chetpet,57,5.298317366548036
14894,Madhura Nagar,Hyderabad,Rk Sweets And Juices,200.0,4.2,50.0,Sweets  Desserts  Bakery  Beverages,Madhuranagar,63,5.298317366548036
14920,Mylapore,Chennai,Pedreno'S,1000.0,4.1,20.0,"Italian,Italian-American,American",Rk Salai,60,6.907755278982137
14941,Aminjikarai,Chennai,Cafe Toastie Express,250.0,4.2,20.0,Fast Food,Nelson Manickam Road,66,5.521460917862246
15012,Lake Town,Kolkata,The Pind Punjabi Dhaba,500.0,4.3,500.0,"Punjabi,North Indian,Tandoor,Biryani,Combo",Near Reiance Fresh,75,6.214608098422191
15071,Wanowrie,Pune,The Fat And The Sexy Chef,500.0,3.9,20.0,"American,Mexican",Kedari Petrol Pump,78,6.214608098422191
15083,Wadgaon Sheri,Pune,The Bohemian Kitchen,300.0,4.5,100.0,"American,Italian,Fast Food",Opposite Water Tank Tempo Chowk Wadgaon Sheri,73,5.703782474656201
15089,Anand Nagar,Pune,One Way Paratha,250.0,4.3,100.0,"North Indian,Fast Food",Dahanukar Colony,73,5.521460917862246
15092,Anand Nagar,Pune,Pizza & Soup,500.0,2.9,80.0,"Italian,Pizzas,Fast Food",Anand Nagar,65,6.214608098422191
15121,Kothrud,Pune,Sudit Su'S Chinese,350.0,4.0,100.0,Chinese,Dahanukar Colony,59,5.857933154483459
15234,Paschim Vihar,Delhi,Hong Kong Express,450.0,4.3,100.0,"Chinese,Thai",Avtar Enclave Paschim Vihar,50,6.1092475827643655
15265,Beleghata,Kolkata,Bake O Cake,400.0,4.2,100.0,"Bakery,Continental,Fast Food,Desserts",Subhash Sarovar Park,49,5.991464547107982
15268,Bhowanipore,Kolkata,The Country House,500.0,4.3,100.0,Continental  Italian  Fast Food  Beverages  Desserts,Near Forum Mall,57,6.214608098422191
15287,Andheri East,Mumbai,Punjab Depot,249.0,3.9,1000.0,"North Indian,Tandoor,Mughlai,Biryani,Snacks,Desserts,Beverages,Combo",Marolsakinaka,48,5.517452896464707
